MyBeautifulLine
3.0
11
0
Type of measurement (0=app. resistivity,1=resistance)
1
3647
2
0
4 8.00 0.00 5.00 0.00 11.00 0.00 14.00 0.00 3.32855
4 8.00 0.00 5.00 0.00 14.00 0.00 17.00 0.00 0.5101675
4 8.00 0.00 5.00 0.00 17.00 0.00 20.00 0.00 0.249366
4 8.00 0.00 5.00 0.00 20.00 0.00 23.00 0.00 0.13559
4 8.00 0.00 5.00 0.00 23.00 0.00 26.00 0.00 0.0717956
4 8.00 0.00 5.00 0.00 26.00 0.00 29.00 0.00 0.042775
4 8.00 0.00 5.00 0.00 29.00 0.00 32.00 0.00 0.03216535
4 8.00 0.00 4.00 0.00 12.00 0.00 16.00 0.00 1.73078
4 8.00 0.00 4.00 0.00 16.00 0.00 20.00 0.00 0.4669145
4 8.00 0.00 4.00 0.00 20.00 0.00 24.00 0.00 0.198752
4 8.00 0.00 4.00 0.00 24.00 0.00 28.00 0.00 0.09863195
4 8.00 0.00 4.00 0.00 28.00 0.00 32.00 0.00 0.05659765
4 8.00 0.00 4.00 0.00 36.00 0.00 40.00 0.00 0.0263334
4 8.00 0.00 3.00 0.00 13.00 0.00 18.00 0.00 1.251475
4 8.00 0.00 3.00 0.00 18.00 0.00 23.00 0.00 0.410439
4 8.00 0.00 3.00 0.00 23.00 0.00 28.00 0.00 0.162848
4 8.00 0.00 3.00 0.00 28.00 0.00 33.00 0.00 0.09154945
4 8.00 0.00 3.00 0.00 33.00 0.00 38.00 0.00 0.0429491
4 8.00 0.00 3.00 0.00 43.00 0.00 48.00 0.00 0.03893935
4 8.00 0.00 2.00 0.00 14.00 0.00 20.00 0.00 1.16354
4 8.00 0.00 2.00 0.00 20.00 0.00 26.00 0.00 0.3531125
4 8.00 0.00 2.00 0.00 26.00 0.00 32.00 0.00 0.14796
4 8.00 0.00 2.00 0.00 32.00 0.00 38.00 0.00 0.0798311
4 8.00 0.00 2.00 0.00 38.00 0.00 44.00 0.00 0.04304325
4 8.00 0.00 1.00 0.00 15.00 0.00 22.00 0.00 1.1174
4 8.00 0.00 1.00 0.00 22.00 0.00 29.00 0.00 0.2833145
4 8.00 0.00 1.00 0.00 29.00 0.00 36.00 0.00 0.1205025
